"","H001","H002","H003","H004","H005","H006","H007","H008","H009","H010","H011","H012","H013","H014","H015","H017","H018","H019","H020","H021","H022","H023","H025","PG1001","PG1002","PG1003","PG1004","PG1005","PG1006","PG1007","PG1008","PG1010","PG1011","PG1012","PG1013","PG1014","PG1016","PG1017","PG1018","PG1019","PG1020","PG1021","PG1022","PG1023","PG1024","PG1025","PG1026","PG1027","PG1028","PG1029","PG1030","PG1031","PG1032","PG1033","PG1034","PG1035","PG2001","PG2002","PG2003","PG2004","PG2005","PG2006","PG2007","PG2008","PG2010","PG2011","PG2012","PG2013","PG2015","PG2016","PG2017","PG2019","PG2020","PG2021","PG2022","PG2023","PG2024","PG2025","PG2027","PG2028","PG2029","PG2030","PG2031","PG2032","PG2033","PG2034","PG2035"
"MICB",0.0855552423902137,0.0359798625616899,0.038553349872073,0.0119128846751572,0.0244390700800097,0.0137254792599363,0.0258893059409872,0.0857333477654625,0.138504058620412,0.130972235549329,0.135324948169373,0.120797862733062,0.197738653606694,0.131700552482927,0.145793691269556,0.194050042758135,0.149477469854128,0.0527628572930292,0.0974293582872225,0.171031496224259,0.144485759618775,0.0628257570913859,0.197510362782259,0.117006993450071,0.17249980865122,0.140145759753564,0.106628622974551,0.207809474035692,0.116440647052776,0.212225021554825,0.0556104568724233,0.179825144270542,0.344282956152084,0.00174386007478697,0.177882932654324,0.0836977896229073,0.0769287494652662,0.0951051098174945,0.0960768947424634,0.216734390878672,0.189070999660495,0.164595865257405,0.171347850622463,1.24746557191405,0.0994190871288392,0.178438644621261,0.224222039915504,0.313310856567738,0.162630152045226,0.290780010386963,0.299300515062526,0.208965015323631,0.233204360010864,0.188416863694798,0.36023243720948,0.216234206164006,0.146604368653985,0.139886954645312,0.243107560590192,0.166700846261048,0.16985002472394,0.0875651125526331,0.11192984448814,0.0556876027963295,0.114387396015991,0.103772781872811,0.0951270863024599,0.171189564737938,0.0962101779634222,NA,0.137452018664319,0.172181255797892,0.0744457517193378,0.290377182981431,0.137452018664319,0.108969779942133,0.155609279422771,0.143255920246254,0.197875742181484,0.115156413419773,0.136534110652088,0.155142586750545,0.261219288215212,0.143057462963708,0.116925918484143,0.251680730199668,0.252088113723649
"NLRP1",15.9593836773961,5.58155325549613,6.55986917465134,3.085134211847,3.72868314095434,6.90512018094732,5.35665713837246,12.3234430819078,14.3967047565008,8.02962997449949,12.8675631849801,14.4500242133735,13.3861244083463,16.7567044882239,12.6874752192563,23.9286417922845,15.8858099977696,10.5780359461045,13.9674825907242,30.2388869079044,14.7672923422004,14.4033540584369,16.1709572297212,5.25491222579242,6.9869686482846,4.21149756898901,4.63210085857983,10.229520855974,2.76574216206631,12.374800254973,4.7601267852267,7.23670686166167,NA,80.8401447581311,7.90080689156298,4.16986304336449,7.67765996724497,5.73449588910162,8.22206057035089,NA,8.76851985582339,3.34807845175373,5.40639404553172,NA,6.75364649543371,8.53860270431968,7.58772118272978,10.3603439908354,12.8111966435169,10.1870658186963,10.1659044204157,12.8289690492296,11.0501955851509,29.3916273170418,18.0425748327325,21.1194447459405,13.8581874112955,15.4621246309312,10.5195420816406,7.10253154182851,NA,6.9242924880493,26.7289884159697,3.87715926774026,10.5171118320935,25.2900853366399,7.93373384590635,22.5439227283285,13.7513371036626,13.5761264272943,15.4228769238503,9.74052814930389,9.68666467160443,15.1789490422473,13.4217417663152,15.7906647341735,14.8975171172837,11.9036601112512,9.79695445484235,12.5881991256571,12.9032865108937,9.2087159306221,18.2733174289728,10.5829260616452,11.7968790812973,18.7263782635934,26.239469853013
"NLRP3",2.42191293042079,NA,1.02666535000834,NA,NA,NA,0.270313599327556,NA,3.36677544397699,2.63678145333154,NA,NA,NA,NA,1.44194670928548,3.24486622061195,4.87084137234213,NA,6.43548554001771,NA,1.69364381754539,3.5998430308179,NA,NA,NA,1.68069157640976,2.96364983800525,1.88259151798305,NA,NA,NA,NA,NA,NA,1.70181002934755,0.567716797413944,1.07562485665332,0.553021190223759,NA,5.05082830344695,NA,2.85624552531384,NA,NA,1.89054213054481,3.2733775231736,4.38884098528471,2.99434405722862,4.11838869936552,6.77396249890022,NA,1.69388390619848,4.83793035171427,16.6152949677647,NA,NA,NA,0.845334947743596,NA,NA,0.598088133959519,1.2490901232702,NA,NA,NA,0.709187985223793,1.09628659356456,3.37050554804612,1.32054182853387,NA,NA,3.90793101428109,1.94961600533551,2.54505176455966,NA,1.01160775368338,2.66407247954789,NA,NA,5.79251550178652,3.93209996637499,NA,NA,1.51489730855984,NA,6.2336190870311,2.48981750220663
"PI3",0.182672782942612,0.015417008152122,0.118832347434817,0.0196999188374008,0.564482321808983,0.0328947213232304,0.059788001870937,0.047344258619006,0.028815729139753,0.731366542221603,0.149235975667061,0.221441895389592,0.135888922898034,0.111131006544152,0.274967534812393,0.0345062064922087,0.0920779878298758,0.0891678027189878,0.135309281374656,0.145490872196941,0.277520578173032,0.391386797839505,0.34707836261994,75.1308403148251,124.701355176198,103.536812590303,51.6489339519459,102.040636997189,74.7499132552395,10.2460788906382,78.176693768642,146.93150897344,77.2609047333157,1.99169950618892,96.9610443864356,69.8408881315159,5.00371632045306,70.4730622782697,103.357552328014,49.0268443724477,91.1181573213016,81.7039166375444,92.2834477734544,55.1389542215691,72.3372409134836,36.4370266986738,129.786813413124,63.1334783333902,53.0519300698697,119.152603660531,65.0585456381942,58.464946896517,111.301816901091,67.1508303087878,93.1833311359415,110.379873982382,24.0394724869716,0.324060106492283,2.94377348965747,0.490502819118229,0.81131458739615,0.119134788999818,0.0543717095442907,73.6016736122092,0.648419777325503,0.0632554384855217,0.0761858386796479,0.233635811819849,0.332094714487561,0.045060277233132,0.326238736922239,0.107494394390171,0.114387396015991,0.278934830581241,0.100516204068652,0.0746179567915303,0.0702674327361636,0.0974631053264154,0.424106941114329,0.0387498176978299,19.885799576331,0.0278920928585305,0.422298003997783,0.225364679935267,0.351435864598158,0.130579470358029,0.197784325296362
"PYCARD",34.872058124258,67.836974071684,48.7388592591501,55.1007466938765,90.3843060982103,63.3965978804076,57.8134610035539,16.1971319826885,32.5668846163267,36.6947197094429,19.9825203935547,33.3974772850522,59.0555368106053,29.664523047725,30.0022749808529,28.7801053799371,20.9227415028239,28.012510797903,73.8913328443664,42.38063735237,27.0770820598639,24.5049288174379,30.4773723883359,96.6479124867653,170.386434320464,84.2925564779949,79.2863166581702,115.520093115191,71.2096077174294,135.611276077987,61.1663662617928,76.3029360706714,111.121949132934,125.975554820326,56.2845348676998,58.9056181555273,75.7233675579067,61.8342101369869,85.4692367165994,47.9458264600527,58.2021281152469,24.2626742102526,43.9970025501239,58.2021281152469,52.6489674868649,38.2043938772635,51.9361320016809,61.3787205026939,72.9751483441312,59.893740655147,47.3732255360016,56.8071255852479,64.0443767976052,116.862371940818,120.564943424601,121.909493421505,147.475688403827,43.2311707051404,58.973707916717,29.3305726480291,44.4465643444835,NA,76.8514193590534,44.4773830349548,NA,63.7785768209835,67.1508303087878,41.2979996944569,42.7840158529643,36.4707172277065,43.6426459588155,22.2181480969166,16.7993479631564,39.652318901789,24.7096042589371,31.9778269756945,32.222577601815,20.4212603012633,39.8820224483927,33.9106531389685,32.0888459488345,25.77677731356,38.0458362097963,26.0161095667986,29.2899400114636,38.5502060618985,41.4126609434513
"REG3A",146.62630489866,NA,NA,171.769943184835,66.9958254513605,NA,NA,NA,105.859057218735,NA,NA,NA,NA,NA,NA,NA,63.0281118374126,NA,106.73751649078,NA,143.807876555266,NA,NA,NA,NA,53.8733547131495,NA,69.2143848629516,NA,NA,NA,89.6356045367811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6937282367589,22.310707360819,5.294520382636,NA,NA,NA,NA,209.673394652116,NA,23.0974927567456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8714214622341,NA,NA,NA,NA,NA,NA,NA,719.075776377855,130.569702636284,NA,NA,100.358189861745,NA,NA,NA,54.1546961316338,NA,NA,NA,103.897313784078,NA,71.9545765168091
"S100A8",8.16998572218727,10.133073386746,84.234148386882,51.5178507888866,250.615806293525,19.6755739621318,61.6630069686705,0.874784669299352,2.62867050819455,14.0711350067375,0.307999384800531,4.64120761990932,1.30948564468174,2.24336903170183,10.7009434079078,0.785309559357424,0.493458232929808,6.50853543590504,2.90928897801524,0.653609221961176,4.35800248052284,54.7960505973424,30.463286950166,939.446156257888,1444.14511153602,1205.7095263073,1083.38727344122,1458.56436128751,1044.30928619686,731.64499954744,695.866461988825,1132.79152890976,770.86442160039,322.763433818799,1252.85175411903,617.373607777669,185.164878277555,1169.22213656731,961.404669251023,574.236012504424,958.74278137292,554.483223309274,1092.68865229864,359.288761866003,1046.60402716649,519.867443645148,805.0865071517,888.154384699557,761.834247120077,1140.67071709292,1090.41883092127,938.144709651366,1094.71023755404,874.309339536635,865.266057638414,980.245973191984,473.208878929671,9.59977105898572,104.064438267194,5.37525550715388,52.990677464658,13.0501998934242,1.66478207132334,626.570628891416,2.12579134871711,1.64091442145944,7.24507186414258,10.0933510605371,14.0939099860317,1.72907446261573,13.7085112762971,17.4279784982814,1.320422841015,6.04887424095944,0.282175897193313,0.730269053442552,3.5031837594397,7.03881873196765,8.08921664681043,0.346357383331429,291.765737821652,14.2543794902451,24.510590448215,0.653835674268379,11.3845076898768,2.82450880876951,9.05888402174514
"S100A9",9.26848557185227,2.22632997105165,37.8004997921126,10.2070921369827,107.784036782116,2.7282954389103,13.6453072247047,0.631855435804436,2.50185812494513,12.9990434275135,0.704660303041993,4.11625931747439,0.469218799826208,2.12530138226769,17.2357661751897,0.356094851174731,0.516915433730399,3.15651764655178,2.23147951790291,0.712765552605172,2.74346751538188,40.0112432391939,26.6796191692922,1598.31198922011,1802.35397947246,1451.16917402441,860.083747360844,3236.00921339239,1669.26813676058,1097.24247950383,875.724542120905,2376.57244838728,1320.62028867163,151.621794343596,1998.45125243961,915.236006253349,229.497294098647,1760.78128382568,1556.94255463225,1659.27044258919,909.964634750431,786.334858087474,1765.66998019604,1892.83551571868,1668.88249847881,796.575151588935,1412.13927280362,1586.90494660438,936.195919469866,1532.4950160343,1888.46718548507,1259.81833702517,1451.16917402441,1567.95307308596,1514.54283534309,1585.43901252807,926.726617992095,6.82896370719192,154.664683953913,12.8586445309093,87.3256356076122,33.3897487718633,4.49088568829443,1094.71023755404,4.73818107323738,0.751233515217863,5.75972527405874,8.58013293454354,17.5289377506546,0.274523203446762,25.6520105407806,18.8915172112877,0.4297789316308,13.8806189944331,0.96259444310175,NA,1.99492337463088,6.5674500983731,14.1591883881391,0.261581666164699,335.53822822458,9.23001718092801,33.6258772301186,1.63429301148659,7.86256478836201,1.56157298521478,8.94036252832115
"TNF",25.118291406367,2.02791935280192,3.84149184792052,2.89253367529187,2.71822800298255,2.41719368659922,2.5990773093929,13.3521469921385,18.7393623049051,20.0194810565937,14.4450155056053,16.9553277052377,12.2864816378211,24.578650503543,14.658511553413,16.1597586979057,16.8771504684898,8.91973286305159,10.9662632130755,15.6526311313939,21.3673097817983,8.88271167114916,27.0583194921431,8.97243769538163,8.80709767804673,10.815286664225,11.9394681447711,16.1224601665681,15.1334253799285,16.6717464105058,8.04820284344143,18.1848694893466,33.5831736187707,NA,43.6426459588155,23.8403470634526,17.7408102976491,16.8693599721795,16.0518387854008,40.4480991504898,23.3659102184372,14.1755551759961,26.9397893833235,33.0978744922992,30.3789478704166,26.6426681935347,25.9201111562255,29.1818612966326,39.2240517943556,32.1259378583319,50.7381847430582,24.4992667669682,24.1062165414274,40.7200285175354,24.8642326010896,35.506223106171,13.9191576433384,10.2959139784102,20.1633949936253,18.6529684231328,18.1554820814812,12.0754077481645,15.7505830895811,7.70609515216118,19.3420213411675,16.1522883593347,10.6000561363617,21.4464457116708,17.3276007284148,9.2535054712423,13.0547235318966,17.8807250566423,9.4785519040041,18.36643862168,22.0595787037719,16.1485568193896,20.2287228627505,19.621090671727,22.243830339889,24.5843220598503,47.9458264600527,32.4992232754185,38.5591140798332,15.8271910972987,22.4348038710569,11.1837594734319,66.980380504441
"TRGC1",30.3649009617701,46.9374444114788,36.5677549876858,46.5486129811914,24.5105951145063,55.6766635500114,36.2774198659916,NA,72.0703450314593,34.7755165203502,NA,52.0382365327421,NA,74.1307262676059,89.3461679726116,48.6376190681624,18.9965614620239,13.4419110445526,62.7481146095527,128.000027076066,59.260557559384,14.2708575685297,18.9527097265495,2.953652291879,NA,7.04207210850521,NA,49.4649026765384,6.17098163032541,50.3702504764612,9.17049748582702,30.3263507503483,166.879932206925,426.728440049204,49.4992010198921,70.3754335561313,33.8832416380309,28.3151054980676,45.6328229556525,148.467155776696,58.7900459342273,53.5816337841092,145.076161252282,202.484359877332,108.583920307092,58.688258765099,128.563146497437,119.345470263915,143.012753673244,52.2249270392617,127.321595727017,75.0961305150213,135.548624838841,111.19899969928,NA,NA,11.4200732557607,10.4613707882941,15.1684314420583,NA,35.2976443299165,32.5748655410743,35.7119085641663,5.46605508911958,29.6713774859348,NA,17.8642073917212,97.2302505110761,43.0119807869903,NA,NA,47.8683442675965,37.9887411382034,88.544656053028,68.7839470627521,17.858017201968,51.8581918781273,49.3849656018859,36.352936473174,68.9112043678431,57.8000966497166,34.6311886248229,168.040673928852,74.5171193926121,122.729081290376,55.7345488267992,NA
"WIPI1",43.5520118723711,39.5699444523977,37.1167788682381,45.5485570271238,54.3421526839598,44.7867548044095,38.666164990455,36.2271844086954,22.9644890415838,23.6701876304878,21.650573158288,33.4515200223391,32.3344377378764,21.7759967235544,23.8954893481288,15.6526250611761,24.0006221362763,19.3286233439052,27.5567312151565,21.5109624849169,20.0472640803159,14.8254050701901,22.742724203785,22.4296209294859,30.8030221792561,21.555737229851,19.3554328562664,44.5699673814091,22.9062067902117,45.516992582312,15.5481030180726,25.3808180904378,27.3885313188021,4.26930135215984,17.7367117736016,14.1853843282302,23.8679044270634,27.9607922378348,29.5482339433406,26.342736810419,20.3741316373927,21.968026005519,18.3452331308972,29.1145147121478,27.5312841795661,17.3235976650214,14.9907431499588,33.6297620681781,26.8279826057994,24.9563204318646,27.2654110423957,15.3092673126934,35.8027872331428,49.1686441197007,23.9673749507869,27.2276393442093,23.6537989003815,34.6872444684722,20.3929700371082,21.968026005519,20.0472623840617,16.279675073643,29.9607119179038,17.0535477770871,19.1818061703329,20.0611629044579,27.716374822591,27.9607922378348,35.39973527843,15.1894739352083,38.8273139279582,25.7172890618187,20.1261595493763,27.020828397561,24.3863172854363,20.5561759371358,38.5992256404451,40.1223258089158,26.1064309564102,29.276408311967,22.8850467395312,18.3919175685548,19.8720205664141,20.0287433384639,31.2546729267913,40.6260538799005,29.6919512470811
